ndvi,evi,b1mean,b2mean,b3mean,b4mean,LST,b1sr,b2sr,b3sr,b4sr,b5sr,b6sr,b7sr
0.903113544,0.818393117,3.643006737,28.997546,18.70064115,2169.670503,299.6553783,0.030446236,0.522421112,0.016883407,0.052429096,0.417990623,0.229211448,0.081680333
0.910474869,0.766818737,5.291196611,29.16004985,18.44014541,2132.679193,300.4723331,0.025101422,0.465138345,0.013703989,0.044639238,0.373588762,0.205349665,0.073698005
0.854260826,0.690071424,8.036048997,32.18839485,21.65590944,2593.702893,300.7230266,0.061016866,0.443768348,0.050010057,0.081275599,0.388048739,0.234536318,0.094899622
0.882689591,0.732307465,12.18561855,30.87018814,19.84763474,2326.182277,300.3832436,0.037686957,0.498410721,0.02225151,0.0608792,0.414933201,0.23305823,0.085376821
0.861439616,0.706262136,5.033079888,31.54910307,20.83854196,2467.769549,301.6657979,0.047547912,0.476807225,0.02628567,0.069945631,0.430071483,0.260315434,0.100369611
0.890524657,0.79982447,6.307519863,31.13635926,20.83110584,2467.201874,300.7416216,0.072676862,0.497373177,0.061054358,0.09205,0.421454834,0.249029477,0.107475277
0.861493624,0.752136616,3.030154946,28.66978195,17.99062559,2078.851013,299.0812195,0.033484375,0.460925638,0.018770217,0.054392347,0.379185714,0.210193176,0.073974235
0.85125925,0.676376337,3.726070887,32.40867268,21.62576169,2590.140591,300.9858974,0.047942513,0.443300936,0.031972326,0.067606417,0.401699599,0.233122059,0.090955615
0.859357237,0.748434575,3.029399618,28.73736418,18.10597604,2089.715302,300.9453097,0.042225836,0.485933086,0.024600706,0.062456617,0.410956543,0.240949554,0.098412045
0.89047813,0.762649683,4.35389223,29.14797874,18.61761928,2155.149278,300.2509781,0.031056378,0.48637698,0.016826315,0.051914011,0.394697944,0.221015221,0.082016868
0.872210254,0.758228085,3.920274704,28.98024635,18.52906989,2142.597684,301.1157868,0.037572386,0.494870719,0.02072,0.058383693,0.41648451,0.24384719,0.097970392
0.899207979,0.808650372,3.879109054,28.9915913,18.71787363,2173.034672,300.5047566,0.031650569,0.517195618,0.017762215,0.053704555,0.423869289,0.234221722,0.084372153
0.899810842,0.803931784,5.884540559,28.84354981,18.62228844,2156.487467,299.6155864,0.031208831,0.517453753,0.017361155,0.054316517,0.418553357,0.231985763,0.083704243
0.771592016,0.608012171,2.10200189,29.02592979,18.82504731,2188.296225,301.3704839,0.10601338,0.382462852,0.090086796,0.117707394,0.36291162,0.244182394,0.128460563
0.891104321,0.729901964,10.67674992,31.51155917,20.20722619,2378.930914,301.3341423,0.03352865,0.476926366,0.019410609,0.054000735,0.400952836,0.226679149,0.084210189
0.894202053,0.792847689,3.796602633,28.34094148,18.12805866,2093.632573,299.1509184,0.037232204,0.532014262,0.023251377,0.060032041,0.423787369,0.232179503,0.08415357
0.888041751,0.751000225,6.838099382,29.20753188,18.63515786,2158.263966,300.6720459,0.032592387,0.458198383,0.017652475,0.052748429,0.385304828,0.226114172,0.089786511
0.915706468,0.816807394,4.396578754,29.86218921,19.24352718,2242.4892,300.5710831,0.02714347,0.503899754,0.015607406,0.048348341,0.40663657,0.224331776,0.079692317
0.912525104,0.795273906,4.91728299,29.78424981,19.2751419,2246.897545,300.8991459,0.028440944,0.492771175,0.015697732,0.049423262,0.406757384,0.230813493,0.085930646
0.893304126,0.791236587,7.044341346,30.82658942,20.12141988,2363.503063,300.7128276,0.040101313,0.507487838,0.026777525,0.061263756,0.420811345,0.237026761,0.089416046
0.865540906,0.750428706,6.593192392,31.6179975,20.74997941,2453.532532,301.9249392,0.044086727,0.488833174,0.026985549,0.066727186,0.41653495,0.24258976,0.093415349
0.881755454,0.74874265,7.793690519,31.34664311,20.14246412,2365.50992,300.8033922,0.044216286,0.490619164,0.027159799,0.066340544,0.420142531,0.243382526,0.093071882
0.905494587,0.797282043,8.954409406,29.26525198,18.86662646,2191.757106,299.7373705,0.029131487,0.483936843,0.015983879,0.049612949,0.395861154,0.221097218,0.080545736
0.887777836,0.774266432,5.784512901,29.85221925,19.37284472,2260.032017,301.4407905,0.033455679,0.484191292,0.017742641,0.053613914,0.401853502,0.232867676,0.090888784
0.863204513,0.69577161,4.505460364,32.47582606,21.87541948,2629.266444,301.333913,0.051153738,0.45006729,0.034421904,0.069070561,0.395973657,0.238313493,0.0988125
0.909761287,0.785682431,6.341494121,29.26675831,19.26875929,2248.312952,299.7780204,0.02587229,0.488681021,0.014978949,0.045754957,0.389777451,0.21112438,0.072140252
0.85569374,0.739160161,2.046622784,29.06377625,17.96661049,2079.71237,300.4929138,0.045028268,0.48467757,0.027795368,0.064628966,0.412190958,0.240027697,0.098981726
0.907130144,0.784606581,6.172273972,29.45929574,18.50134643,2142.360695,300.485116,0.030002095,0.483025936,0.016914579,0.051348996,0.4018128,0.229609564,0.086235098
0.904901416,0.80019451,4.816981012,30.00135386,19.41873951,2264.690234,300.8583862,0.02800954,0.491987918,0.015388719,0.048162221,0.39950289,0.220448955,0.077925557
0.907252017,0.800879308,3.983190284,29.22860241,19.11297822,2225.774889,299.4578231,0.027437113,0.512475864,0.015769645,0.048976673,0.405090301,0.216275326,0.073406533
0.844116562,0.696320545,8.82632486,32.19065674,21.40646886,2553.200569,301.0695224,0.054095955,0.441933205,0.03556171,0.073721071,0.39116379,0.240946341,0.098581818
0.897412706,0.788591634,7.191361132,30.90233685,19.83187682,2322.797759,300.6478995,0.034937201,0.522401841,0.020337425,0.057898488,0.431064401,0.240701766,0.085288278
0.901834227,0.820486041,6.69015984,30.19747679,19.70354541,2303.564966,299.8780027,0.036173758,0.524036694,0.022574277,0.058649203,0.427137213,0.236300667,0.085266475
0.908702178,0.774479259,7.463713612,29.90097142,19.54514921,2283.752645,300.5711691,0.027870354,0.461946079,0.015281606,0.047357895,0.386679914,0.221744952,0.084688292
0.891712655,0.774440335,2.995523081,28.5220425,18.06251493,2084.543037,299.2948615,0.044836773,0.52587416,0.031541261,0.066725781,0.421206267,0.231978865,0.086817774
0.887264804,0.776687193,5.913134817,29.35632075,18.9859372,2208.097532,300.5565217,0.033030921,0.480077852,0.018355678,0.052681407,0.398552839,0.222749105,0.082763632
0.856241003,0.711493569,7.192776879,31.84619628,21.28288544,2534.879602,300.7302494,0.061862905,0.460981882,0.044925334,0.082332517,0.410171869,0.251613605,0.100960203
0.920650843,0.809407675,4.655194344,29.4801309,18.99469628,2207.996624,300.531289,0.026563297,0.50292382,0.014382072,0.047592973,0.409205369,0.228085243,0.083757892
0.889053069,0.764551204,6.357475168,30.3731174,20.33582364,2395.578934,299.6773862,0.0331752,0.479808711,0.018511799,0.053884426,0.397728136,0.220505299,0.078276077
0.867411507,0.678569659,5.244276829,32.18580614,21.60203465,2587.163428,301.0314118,0.046776429,0.429777857,0.030752571,0.064124286,0.380896714,0.227373,0.092474143
0.856893005,0.707958479,3.939277245,32.9077815,22.22208192,2683.265008,301.3472014,0.054544916,0.446575074,0.036432577,0.071411056,0.398850592,0.244179023,0.105227493
0.899070696,0.789202976,6.711764697,29.12016077,18.84523885,2188.408102,299.8403906,0.031667844,0.493342572,0.017911413,0.05385942,0.408222554,0.229730163,0.082803351
0.843771145,0.694439587,7.552624355,32.15345517,21.42004099,2555.703801,301.2854237,0.059619613,0.438584731,0.043274661,0.079309518,0.393142315,0.246140934,0.102201582
0.888703599,0.733652449,11.92773856,31.34876077,20.00457773,2348.782607,300.7619556,0.03200931,0.482956954,0.017431207,0.053497672,0.401037385,0.221712356,0.077996149
0.887408137,0.767894996,3.986417665,29.19844082,19.06405866,2218.819517,298.9113841,0.030331223,0.482506157,0.017797581,0.050474626,0.392708795,0.214893184,0.076879727
0.876827768,0.724269028,5.56802289,31.66365031,21.14527292,2515.684944,301.1283056,0.048261375,0.489197842,0.032421763,0.067863424,0.417294294,0.241790344,0.094139576
0.904209872,0.806803375,5.447028996,30.1958576,19.59168919,2288.744407,301.0045092,0.030868237,0.504323113,0.01739978,0.051941185,0.409846625,0.228153444,0.08260146
0.903374024,0.751101151,7.124253229,29.76868165,19.60187315,2291.663756,299.5393972,0.030592194,0.470364462,0.017419474,0.051593961,0.391722597,0.215086442,0.075556615
0.888143422,0.785695115,6.931631554,30.45123807,20.16965219,2370.151031,300.0301014,0.031875897,0.485058487,0.017900582,0.053830165,0.401646896,0.222382735,0.078737633
0.904696556,0.77744969,9.697051254,30.29588353,19.63498256,2295.67552,300.3670594,0.029819412,0.493824288,0.016427438,0.051848801,0.40828922,0.226478281,0.080053163
0.90970194,0.814795108,5.009923203,29.03259719,18.6498787,2163.277107,299.7246997,0.028785128,0.514853903,0.016369448,0.050133984,0.410504408,0.222165949,0.078187651
0.885768265,0.753364167,3.267553538,28.51208837,18.00026957,2078.647648,298.7820921,0.032729645,0.50212751,0.018735857,0.054551664,0.396621021,0.217022435,0.076354465
0.888566845,0.770907966,7.497624047,29.72311106,19.09106453,2222.057796,301.4507692,0.03529631,0.468470529,0.019291212,0.054826897,0.396336543,0.233069997,0.092827068
0.83892566,0.676414728,6.483699149,32.78148034,21.98477689,2644.9701,300.8850336,0.053844527,0.438966086,0.038921227,0.073461609,0.389204478,0.235098839,0.098172305
0.913627606,0.777261785,6.6441008,29.44444737,18.41439298,2128.710489,300.348257,0.025290433,0.479082872,0.014616265,0.046196911,0.387791337,0.21341302,0.075734578
0.905732255,0.76222876,8.893565751,31.65806956,20.48935519,2418.639982,300.7447766,0.030946364,0.491518682,0.017137318,0.050941091,0.401894773,0.220846364,0.078282318
0.91167243,0.809543149,4.430596384,29.07606816,18.99158709,2210.790532,299.7940832,0.028094375,0.523041657,0.016339241,0.049759098,0.414455587,0.223510834,0.076472933
0.868291863,0.743600661,7.364825459,31.77900113,20.87814033,2472.478185,300.9039013,0.044458567,0.492797994,0.023509751,0.066639848,0.428726244,0.259748856,0.098619342
0.880813358,0.729916638,9.291976151,31.57189311,20.4771251,2415.701852,301.0609746,0.037365991,0.489064985,0.019677047,0.061002178,0.418668293,0.24199643,0.087636504
0.887331485,0.727681173,6.080500366,31.49505432,20.84048472,2469.283759,300.8725949,0.047576957,0.498250447,0.032118734,0.06930867,0.422417572,0.248170844,0.09643822
0.842622227,0.728782429,4.229795884,29.33569188,18.65174949,2157.896058,301.2303552,0.041869982,0.447969433,0.024551499,0.06070426,0.382279872,0.226854132,0.092421261
0.857637182,0.691473588,5.173062199,31.94517984,21.47689075,2566.479097,301.1064571,0.056573229,0.450565599,0.041804292,0.077363965,0.401516689,0.236047275,0.092986172
0.866696611,0.726011088,3.337147338,28.75003315,18.0248903,2080.782645,299.3205956,0.046130628,0.503046289,0.030394657,0.068496085,0.417019494,0.235702243,0.09059009
0.884080856,0.749011146,12.69942997,29.48738415,18.80477004,2183.530811,300.6515487,0.035131692,0.446565968,0.019327274,0.054664676,0.384399027,0.228957787,0.093266099
0.885195468,0.722990568,4.011436568,30.12289403,18.45574295,2130.278578,301.0785634,0.045215805,0.467106958,0.02919662,0.061840408,0.3926833,0.227985437,0.091446943
0.848707868,0.686106372,3.314240863,30.19880493,18.14901507,2070.716899,301.4774605,0.055945163,0.428645044,0.039832783,0.069772771,0.370435052,0.226212062,0.098379658
0.889321882,0.737495189,6.63159392,30.69768023,19.14317046,2228.622387,301.4804301,0.042531306,0.445260103,0.030079141,0.059395979,0.375710275,0.216846289,0.086066392
0.918164388,0.813517891,4.626385397,28.99560973,18.09815463,2089.327616,299.5213872,0.033260857,0.520143001,0.023210818,0.053481388,0.408287263,0.221013377,0.079949612
0.901796412,0.771078127,6.678382137,29.09810853,18.37351027,2122.204169,299.6018915,0.047580152,0.504534512,0.038315119,0.066341236,0.401138048,0.222647787,0.087178677
0.903650568,0.762185941,3.101051026,29.68774567,18.30193278,2110.711761,300.0928157,0.037445504,0.488872644,0.028704685,0.053979833,0.384751831,0.206700835,0.077271729
0.892950442,0.731420966,3.181677018,29.6761637,18.11125568,2084.506064,300.4675983,0.038943191,0.477118177,0.02767251,0.056182048,0.388761536,0.215765616,0.083002335
0.868558066,0.730562721,7.711397086,31.81340558,20.85689621,2476.106052,302.3305921,0.054037809,0.43621112,0.040682702,0.072389951,0.396518369,0.240287891,0.100857084
0.899558022,0.741198043,7.568785329,30.44414512,19.26433615,2245.70559,300.6408831,0.032737321,0.468432468,0.021965995,0.05201555,0.382916712,0.208003315,0.074985543
0.912504828,0.763918384,5.012265078,29.18093504,18.07571868,2083.786876,299.6382862,0.046527621,0.496452132,0.039245177,0.064969609,0.394606556,0.218624332,0.085879713
0.892151683,0.691844712,7.404977358,31.96339372,20.02610882,2352.696064,300.3738462,0.057229651,0.422775581,0.050150581,0.076861628,0.382643023,0.219361047,0.087328488
0.87056851,0.709757468,9.265368674,31.58811101,20.02504401,2353.301218,301.6267324,0.041844474,0.474731039,0.026518465,0.060357776,0.398823958,0.227949768,0.088776307
0.77200444,0.564293041,1.921215539,29.93276822,17.73844514,2006.101519,303.3843454,0.05589285,0.383894259,0.033267223,0.065031133,0.359154828,0.238161665,0.113389327
0.872361789,0.691006421,5.713746129,30.544159,19.09405558,2217.977299,301.6421053,0.036541564,0.393763992,0.021552058,0.053544856,0.356946708,0.209626337,0.082245062
0.906666511,0.768644952,6.245831498,30.15567887,18.88247683,2192.041125,300.8893348,0.038645272,0.470599379,0.025538209,0.056386643,0.387234634,0.219008924,0.083856678
0.889160869,0.706760923,4.398925974,29.76261166,18.33860911,2113.743683,300.8875224,0.05056637,0.459028876,0.039886604,0.06787153,0.384220895,0.22031881,0.089970208
0.885637237,0.723637372,6.791723603,32.02603893,20.37494987,2403.404713,301.3616157,0.046938323,0.488651805,0.034053556,0.066056369,0.411614172,0.23406051,0.09036587
0.851736082,0.688851082,3.511390191,29.25198863,18.12921633,2084.575262,300.506782,0.050044476,0.43341161,0.038653511,0.065841994,0.364501732,0.214762125,0.091185815
0.911362378,0.739718795,5.128848038,29.80270151,18.38392973,2122.916921,300.9563426,0.028627182,0.445180486,0.016755112,0.045340087,0.363910474,0.197583167,0.071929239
0.849659011,0.693203887,6.645546232,32.33504159,21.5476472,2584.080322,300.7428571,0.059871311,0.405490164,0.047767213,0.07797459,0.37502623,0.227380328,0.096436885
0.910022156,0.768384901,4.609378119,29.68854436,18.51164008,2143.503972,300.1691949,0.024158263,0.466119028,0.01492032,0.042782406,0.368671473,0.192514025,0.064047723
0.905265592,0.737247652,4.884568319,30.30812992,18.83162131,2181.533499,300.9780597,0.030844704,0.441279803,0.017520813,0.047861761,0.37094532,0.207376663,0.076760222
0.876820209,0.701064643,2.870205678,29.46736041,18.04258331,2075.642148,299.9693939,0.044190819,0.456473013,0.033154652,0.060944177,0.375020302,0.212946642,0.086492822
0.897930706,0.747830744,8.485577548,31.85223035,20.85638173,2473.251992,301.1151434,0.03465667,0.494974841,0.019134551,0.055049657,0.407914076,0.229284674,0.0834872
0.889535527,0.701489659,3.340075524,29.71635243,18.20336149,2086.286765,300.4342145,0.04581908,0.462323639,0.034111154,0.062633401,0.380921783,0.214859964,0.085277209
0.877253958,0.691982056,9.930650641,30.9003026,19.72270098,2310.04883,301.5884887,0.037968141,0.44461855,0.022671581,0.057846724,0.384982391,0.223647174,0.085895782
0.859756446,0.701777333,5.367731909,29.48109996,18.34934221,2118.412588,300.6595981,0.05649134,0.468142693,0.045183762,0.073863498,0.386569181,0.224900203,0.094673275
0.882645724,0.722047531,4.64769629,29.74599949,18.57399129,2149.079431,301.6675339,0.034633675,0.436312772,0.021300224,0.051022695,0.363194942,0.205238252,0.07851783
0.877556676,0.749299749,7.730207158,31.91958932,20.46526455,2416.372881,300.6998113,0.054739531,0.459392972,0.042918814,0.075058346,0.407290922,0.24106164,0.098264568
0.880643454,0.739186498,4.796168993,29.45861042,18.83480181,2183.137273,300.6704873,0.045260043,0.475025338,0.033087101,0.063439036,0.393551505,0.223191063,0.089284183
0.9058933,0.738451077,4.620589299,29.47760149,17.9975951,2073.287111,300.8401622,0.033402987,0.456879747,0.022337418,0.050724253,0.375231924,0.206371165,0.077778987
0.906997003,0.746739183,3.930803922,29.55885579,17.97142584,2068.37068,300.5600952,0.04884577,0.49092718,0.040352951,0.066166754,0.393084656,0.218601508,0.086840164
