ndvi,evi,b1mean,b2mean,b3mean,b4mean,LST,b1sr,b2sr,b3sr,b4sr,b5sr,b6sr,b7sr
0.813126995,0.619417187,1.643110414,32.69307945,22.05466243,2667.645749,303.8658389,0.047922576,0.417238881,0.027191159,0.061391151,0.363587794,0.223235813,0.100340725
0.813973241,0.618727453,2.542156283,32.96481597,22.58967777,2232.514217,302.7358468,0.050161293,0.41955,0.025602804,0.064337461,0.387668692,0.244615654,0.109962792
0.833302961,0.641629238,2.817560233,32.83644021,22.56842415,2529.233339,302.3494982,0.044328309,0.431909367,0.022792697,0.05808076,0.381629718,0.229399524,0.099356876
0.835961561,0.659803881,3.354355803,32.65705631,22.14097135,2658.046111,301.8964711,0.044516836,0.435146994,0.023826185,0.060028661,0.371704527,0.220452782,0.094982563
0.803498963,0.623829168,3.940516871,33.12958151,22.45511231,2492.701505,302.4170881,0.055048093,0.433414486,0.027696589,0.069382838,0.388907575,0.245156893,0.112850315
0.77913433,0.586256098,5.442086048,33.41952333,22.08288676,2607.356695,303.5756944,0.053902703,0.406109398,0.02834957,0.069675491,0.390698771,0.254239742,0.114126597
0.827166269,0.627329191,3.505758488,32.88056844,22.35879129,2606.098667,302.8277788,0.046975422,0.422455696,0.024151318,0.061270161,0.37724977,0.228692307,0.099260893
0.749889922,0.552286334,3.481036159,33.07861575,22.33637135,2613.076774,304.4491816,0.066425956,0.406153078,0.033085202,0.074356605,0.388720644,0.266595082,0.140503907
0.882415566,0.712862263,5.388186664,28.7852934,18.2551011,1989.491277,299.4538889,0.032085882,0.44938469,0.019296458,0.04802999,0.371632142,0.200361089,0.07009328
0.905412297,0.809018905,4.119718792,29.20173742,18.68984358,2166.886207,300.7217073,0.031372931,0.494574131,0.016499968,0.049232407,0.415020783,0.228643714,0.080994473
0.887110343,0.770474967,2.785797185,26.78131701,15.65712819,1802.507743,298.4879461,0.032015434,0.48904037,0.018057395,0.052310103,0.391696819,0.208991015,0.071715778
0.863540895,0.724565352,6.300672264,28.54720193,17.89162467,2051.482443,299.0387302,0.035205659,0.456140945,0.022634021,0.051451598,0.381627297,0.208411917,0.074099134
0.898413592,0.765081591,1.652843028,26.91601952,16.51498213,1899.234082,298.4818122,0.024564139,0.495568269,0.013539233,0.042293824,0.38007221,0.194091211,0.062109534
0.87278965,0.745369851,1.721378005,29.61854583,19.28218958,2210.212099,300.9302778,0.034665784,0.457998235,0.018540784,0.051979412,0.395761373,0.223586765,0.083437157
0.884231814,0.77918161,3.294640812,26.81592659,16.05565591,1846.607182,297.8119469,0.033829197,0.50976684,0.021759437,0.05391757,0.396346976,0.205617623,0.06932341
0.885319419,0.783153873,5.956780612,28.17343897,17.71563942,2042.478456,298.7279487,0.033262799,0.514449492,0.020316062,0.051856817,0.413176904,0.219852611,0.075828716
0.911373042,0.808191314,3.788916744,27.37232961,17.13409594,1969.33321,299.3349249,0.025550945,0.514685562,0.014930328,0.043912943,0.403715383,0.21021846,0.069113501
0.916211575,0.820578238,6.408050284,28.04067473,17.8283201,2054.858485,299.3308244,0.024740243,0.519505847,0.013987031,0.042458891,0.407015111,0.21088051,0.067575842
0.908038868,0.759098233,7.433290847,28.75191723,17.78372876,2054.033122,299.1851481,0.03432029,0.463659001,0.02456515,0.05093426,0.380891933,0.203593999,0.071700123
0.896165332,0.771333177,4.730130944,29.4618463,18.22975047,2106.323061,301.0779839,0.033391808,0.488757304,0.017623364,0.050487343,0.415282661,0.231839857,0.086506112
0.88598448,0.770704559,3.287943635,29.87180899,19.09605588,2222.735195,301.5166318,0.035936153,0.485333965,0.019635379,0.052813047,0.4099992,0.232905309,0.087690075
