ndvi,evi,b1mean,b2mean,b3mean,b4mean,LST,b1sr,b2sr,b3sr,b4sr,b5sr,b6sr,b7sr
0.89550852,0.75446544,2.949245441,28.76333279,18.45644033,2131.784425,300.8417224,0.03178503,0.49194646,0.017869791,0.049040223,0.399917937,0.225294943,0.086701247
0.893176882,0.749443803,2.865043753,29.21237881,18.73482767,2174.52485,300.1860026,0.032107822,0.48227382,0.017877461,0.051902916,0.403815408,0.230119707,0.087295718
0.742529771,0.776290636,0.93372301,28.59350704,17.57291888,1764.418051,304.2613924,0.062844098,0.365335082,0.04099541,0.072356393,0.348358033,0.233607049,0.115734098
0.900253751,0.565614843,5.325651628,30.30851542,19.72136031,2301.005573,300.1063793,0.036888572,0.483883758,0.021312369,0.055115163,0.39498741,0.218217903,0.078715136
0.903748393,0.6621,2.168843935,28.44423163,17.71084015,2033.120876,299.5513158,0.029509718,0.509784148,0.016731119,0.048392891,0.402598905,0.217735318,0.078866602
0.91079242,0.770632638,1.493399656,29.24520797,18.86068373,2187.20978,300.3249706,0.029964505,0.497909478,0.01824038,0.048251332,0.398767819,0.22104041,0.083037208
0.90676059,0.78106721,2.509333777,29.51249079,19.30196773,2248.349628,299.6480686,0.025243488,0.496508909,0.014021646,0.044195915,0.389490006,0.208337474,0.070902186
0.893014315,0.805665469,4.420733834,30.31346532,19.85283571,2322.47561,300.2034983,0.028079333,0.45988348,0.01628264,0.047035327,0.373450648,0.205866671,0.073155139
0.866473289,0.793904666,5.649483394,30.98054482,20.26732218,2381.55811,301.0682504,0.032636582,0.452195832,0.018755807,0.050805185,0.369997719,0.207990917,0.076345562
0.893773131,0.791375494,6.702737979,30.44933926,19.5384979,2274.763859,300.0387273,0.025236464,0.442285265,0.013270305,0.042757418,0.357213112,0.19127008,0.063404096
0.889117196,0.769106239,2.808968722,29.65651867,19.48899539,2277.24854,300.8629946,0.032219862,0.484711751,0.016811866,0.05044477,0.399875023,0.22917576,0.088498871
0.848791545,0.784589627,2.433294123,31.32771548,21.20471413,2521.912792,302.0537209,0.044227129,0.432312165,0.022903589,0.059832056,0.397222567,0.249331873,0.108042275
0.91282978,0.818483587,3.040809673,29.54104281,18.8196244,2184.543635,299.8080265,0.027597819,0.509158816,0.016555863,0.046732644,0.402458257,0.218086418,0.077700758
0.905516809,0.73072735,2.928785737,29.70266676,19.5497257,2284.066498,300.2590223,0.029040463,0.508834218,0.015733244,0.049008462,0.412753828,0.225600235,0.079416017
0.868239536,0.801387179,4.228839551,31.19720795,20.06709083,2353.407189,301.3691553,0.037948153,0.462870523,0.020280348,0.055571324,0.399263066,0.235183589,0.090631603
0.906906589,0.805707779,4.364397379,29.56972604,19.38272708,2257.582052,299.1273973,0.02368418,0.503234699,0.012967479,0.043404149,0.394772121,0.209199689,0.070457495
0.885597026,0.811758179,2.16137615,28.46450787,17.49210503,1928.231715,299.9721216,0.041891667,0.504961912,0.0264901,0.060796368,0.408996937,0.22675365,0.083614744
0.894433841,0.806917663,3.077844248,29.46537048,19.03787192,2216.237695,300.1473446,0.030954779,0.474328045,0.017062518,0.049745488,0.394676177,0.221553833,0.081886997
0.848964996,0.786669389,7.251322401,30.67017604,19.6602182,2293.373356,301.9934271,0.045904127,0.448437889,0.025356225,0.061601015,0.403158119,0.248489445,0.10317933
0.916837951,0.755009745,3.273395722,29.30937789,19.11728966,2222.379041,299.4574545,0.023525704,0.523786111,0.01281406,0.043228976,0.405454509,0.21411602,0.071744425
0.881889133,0.769367334,3.158086575,31.71479465,21.45502549,2562.10691,301.1946792,0.035272713,0.456731089,0.018912641,0.054425951,0.400283813,0.233664234,0.089709507
0.884487483,0.707205796,3.328353774,29.11569197,18.61213714,2155.929958,299.9264748,0.032410188,0.488822346,0.017928682,0.050624144,0.404315582,0.229235788,0.087751199
0.862160742,0.734380329,6.847621585,31.00287056,19.92863476,2333.05765,301.788189,0.040463975,0.455204903,0.021378684,0.05790097,0.403543183,0.242819507,0.096902412
0.883671662,0.727415743,4.347467469,29.49461426,18.90003668,2195.547283,299.874486,0.03118426,0.47440184,0.018491905,0.050282666,0.388481316,0.214999305,0.078336018
0.883986395,0.778984734,6.817617399,30.85606341,20.00599004,2342.281523,301.1407958,0.032486814,0.472720918,0.017676553,0.052086958,0.401435585,0.227249639,0.083717991
0.900793141,0.779383082,2.22045122,29.81274144,19.56664392,2284.304412,300.1037792,0.030497849,0.489377768,0.017626986,0.049980665,0.397658348,0.220759875,0.080113847
0.877151327,0.751523624,4.608039883,29.64144307,19.35456135,2255.435309,300.2362284,0.039147134,0.45014237,0.020825058,0.057410651,0.397970914,0.231767932,0.08898354
0.887635538,0.789249734,4.174228074,30.14166192,19.87367023,2326.68354,300.3980259,0.034055759,0.494314375,0.020223661,0.054993795,0.411182143,0.228352857,0.083514063
0.908368878,0.758401097,4.605694857,29.84048638,19.34192814,2250.303033,299.5050048,0.024975859,0.484315289,0.013645701,0.044535156,0.387854948,0.207888591,0.070183465
0.909110951,0.785067636,3.815984103,29.25450872,18.72122415,2172.554166,299.7404595,0.027089011,0.513452424,0.015423174,0.047433438,0.408619049,0.222253715,0.079435989
0.867832092,0.788344614,3.278970308,28.34789364,17.02417163,1815.521283,300.4935928,0.036730313,0.487721906,0.021562428,0.055660914,0.400294517,0.22625577,0.085868825
0.905049232,0.813225155,2.664146932,29.66978114,19.22858677,2242.560486,300.1651176,0.029042633,0.500217885,0.015860645,0.048016733,0.405526675,0.226107115,0.082541372
0.863764687,0.763853549,3.861070726,31.61008926,20.90176803,2477.215126,301.1542135,0.036642808,0.443817635,0.020007469,0.055916736,0.393446404,0.233023375,0.093689419
0.898828754,0.798523314,3.411619174,29.04495551,18.71313615,2163.4597,299.8398639,0.026925845,0.491777649,0.015526268,0.046387402,0.391615062,0.213883041,0.07538233
0.905133802,0.718260966,6.472250722,30.63961617,19.92357067,2329.797401,300.2991463,0.028110172,0.488672149,0.01555726,0.047822724,0.398677112,0.21723105,0.075264233
0.87254021,0.761861081,7.357087893,30.72961914,19.68362632,2296.120041,301.3384514,0.0367587,0.467034754,0.019646205,0.053134798,0.39521589,0.231825233,0.087164603
0.897326101,0.770433455,5.142273237,30.89214091,20.01250996,2343.034558,300.4563415,0.028873656,0.471119311,0.015342747,0.047400939,0.390643483,0.21870289,0.080184407
0.890939423,0.760456549,3.978847421,28.87249228,18.20910221,2090.113089,299.5711844,0.029903754,0.492117889,0.01726917,0.049152186,0.390391851,0.213800331,0.077698366
0.853121973,0.752631352,2.766558427,28.77926534,18.81434829,2178.830779,300.9847662,0.043214186,0.436488602,0.029199359,0.059567427,0.369510343,0.218211323,0.089545271
0.848323492,0.703082305,2.448686563,28.67192981,17.27823351,1793.45288,301.9881791,0.052240612,0.469505832,0.032937767,0.070317568,0.405182646,0.2386133,0.095822333
0.917959485,0.684108023,1.283986564,29.58522446,18.85232636,2190.935878,299.8413822,0.026374778,0.51624611,0.014838863,0.044387389,0.411519591,0.224212771,0.08002119
0.838179186,0.805642599,5.720242299,28.29762259,17.68779801,2032.289064,300.1658946,0.038670167,0.457149581,0.022768056,0.055572831,0.381318341,0.221160883,0.088659684
0.915996103,0.721554443,2.809546106,28.57125418,18.41618651,2124.441755,299.8221533,0.025774009,0.500977326,0.015002003,0.045301669,0.397613788,0.217088006,0.076491802
0.892714661,0.738096965,3.201248118,28.60683074,17.92032436,2062.972325,298.8573718,0.030175801,0.484259607,0.019106038,0.048797072,0.390029414,0.213632068,0.077427173
0.879284098,0.786109617,3.57824816,28.98642945,18.35906622,2115.485598,299.2454082,0.032926583,0.500968806,0.020026689,0.052054739,0.400291394,0.217792775,0.077791968
0.839426042,0.768545224,4.40882349,29.76941204,19.04294205,2207.37561,298.705,0.031319318,0.400096591,0.018994318,0.049060227,0.377357955,0.212547727,0.078577273
0.862500161,0.783759917,2.456383431,30.69856566,19.80202617,2317.330856,300.3015432,0.037426827,0.456379782,0.021839425,0.056291213,0.40748958,0.234940902,0.090210109
0.879174995,0.756791779,4.104073175,29.79181081,19.2325408,2233.264053,299.4482633,0.030986097,0.472812729,0.017904769,0.051196148,0.394237894,0.21930055,0.078359941
0.913260539,0.724926076,2.976561767,28.83745395,18.12662433,2085.235819,299.1053799,0.025864754,0.482491885,0.015872459,0.044294262,0.379350717,0.201744488,0.07026752
0.851926596,0.764470452,3.621870298,30.63573454,19.42539219,2260.90106,300.3784615,0.041103497,0.486279275,0.026030928,0.058414685,0.398127591,0.224805658,0.08634199
0.857402022,0.711839479,3.397398355,27.95164096,17.19674767,1970.047886,299.7832239,0.037960651,0.445084597,0.022105846,0.05612843,0.380522264,0.221581634,0.088350053
0.804394033,0.749826122,3.528542558,29.29424061,18.38536442,2122.94939,299.6683582,0.062999234,0.406895785,0.044887548,0.078211303,0.380986973,0.240344061,0.110735824
0.864734703,0.693816332,5.189337637,29.08740473,18.34541062,2117.259621,299.14034,0.045738079,0.497437271,0.02661725,0.065197067,0.420655221,0.244811249,0.097771044
0.890612486,0.650762753,3.229279754,28.73724903,17.95487766,2067.642441,298.8627888,0.029213282,0.466366996,0.017098119,0.04776307,0.379901904,0.209386601,0.076886601
0.865551066,0.773325874,3.091967008,31.03653714,19.53623904,2276.27182,299.8375566,0.040772867,0.468603224,0.026872917,0.058070387,0.396064534,0.224100694,0.085138244
0.839036241,0.740282765,1.958352945,28.02932259,17.78786342,2049.276689,300.3734839,0.040286982,0.432062894,0.024750746,0.056498549,0.370329519,0.218293905,0.090750788
0.874573354,0.745845662,4.585036301,28.74656817,17.92801245,2065.101456,299.4217021,0.030762298,0.461394746,0.017885219,0.049622402,0.381381524,0.2101097,0.07678164
0.835165921,0.673464777,3.9859,29.09078831,18.1815529,2096.878755,299.0789,0.060066921,0.453398472,0.047392949,0.078231845,0.394352526,0.235427145,0.101476146
0.891975549,0.755861876,2.476856617,28.32030259,17.84877264,2050.759876,299.1358894,0.029794398,0.476104554,0.01777873,0.048220731,0.38547118,0.210598832,0.076685141
0.884338905,0.706889893,3.822519232,30.88356788,20.17589367,2367.200223,300.6559423,0.030470657,0.485817421,0.016103479,0.048751655,0.398906837,0.221025036,0.079665961
0.914284601,0.739332396,3.736324191,28.68387953,17.91674666,2060.531633,299.1252174,0.025047694,0.484486541,0.014909722,0.044425984,0.381637336,0.202426938,0.069560616
0.855706853,0.755372747,4.117962242,30.03304744,19.39724575,2256.658902,299.9370093,0.05615023,0.456177471,0.033082912,0.072434138,0.388585402,0.226301379,0.089109732
0.844624525,0.771737648,3.764782186,29.13626806,18.39862516,2121.576901,299.8153538,0.037414479,0.449202397,0.023842019,0.054079653,0.371182713,0.211041609,0.083511483
0.812450598,0.746526547,3.886454459,29.07056246,18.53390149,2140.941204,300.6956124,0.040090236,0.445384637,0.024356331,0.057574395,0.376295723,0.2197713,0.088833286
0.86387892,0.708318945,1.701425912,30.67641476,19.2746128,2241.458037,300.3535443,0.04351553,0.448114848,0.025126288,0.060915076,0.404227121,0.238385606,0.095115152
0.869949858,0.695116467,2.75823879,29.23648805,18.92966338,2192.077942,299.1721584,0.038133257,0.492408744,0.022881135,0.057825573,0.408125745,0.227309805,0.08272176
0.860541423,0.718060633,4.343605541,28.46021548,17.77560654,2045.563502,298.9784034,0.03043632,0.46399316,0.017601454,0.049977574,0.377949643,0.207048499,0.075658484
0.915718252,0.755987065,3.548696453,28.81446318,17.93597376,2060.859439,299.3618204,0.025100088,0.482860775,0.015038109,0.043292631,0.380196858,0.202364298,0.07006377
0.885273029,0.746505539,3.884011142,28.35272719,17.7800928,2043.46036,299.2085714,0.029432492,0.491711942,0.017076476,0.04916726,0.397567237,0.219082605,0.079727603
0.894915295,0.77239852,2.060178057,28.44237938,18.3949931,2122.861642,300.4342883,0.028896924,0.456726179,0.016807319,0.046521082,0.3752011,0.210063808,0.079133026
0.853533753,0.715786051,2.197487166,30.00694743,18.97421189,2201.844855,299.3463592,0.052083802,0.441020049,0.039315037,0.070000061,0.396925367,0.234021394,0.097560024
0.85931436,0.74638336,3.995586265,29.75909003,18.85592971,2184.648538,299.184094,0.041691829,0.463962677,0.025421776,0.060437765,0.414055212,0.240474028,0.095218507
0.811550523,0.710850215,5.309754594,29.45614939,19.03539156,2206.879359,300.6832209,0.047901874,0.482628109,0.02700724,0.067724702,0.419983944,0.250988842,0.102645698
0.869653842,0.706834704,4.046513146,30.45551377,19.71391245,2301.041378,300.2904197,0.051743417,0.493189633,0.031010859,0.067481574,0.402103538,0.230943057,0.091757416
0.865517186,0.697886474,3.328591273,28.04051417,17.76568457,2042.271481,299.1849828,0.033119631,0.464874966,0.020506293,0.051876949,0.386596306,0.216811514,0.082404264
0.865016807,0.764042716,2.604915606,27.78845776,17.33053198,1989.300806,299.7124348,0.035392206,0.451712725,0.021120201,0.054497561,0.382021421,0.219695228,0.086038494
0.87362679,0.711220493,2.947890909,27.91756255,18.51631875,2142.382381,299.5176364,0.027665646,0.442457024,0.017324921,0.044945115,0.356912494,0.197274786,0.071314363
0.836557934,0.696573603,4.368790873,30.36155561,19.01217001,2202.709218,299.6088889,0.053900275,0.451350275,0.030076923,0.070537271,0.410252015,0.246258608,0.103596886
0.88744038,0.7112,3.582240395,28.975018,18.23203816,2101.417324,299.061988,0.028161938,0.471450276,0.017655768,0.046709775,0.376320165,0.203184563,0.072815776
0.735196767,0.728898441,4.746680641,29.34468062,19.01202515,2204.142334,302.9327143,0.057321005,0.396689726,0.034576256,0.072175114,0.369296804,0.237365297,0.108284932
0.881853332,0.75662622,2.78163251,28.09759023,17.96030141,2067.601486,299.6435506,0.032340768,0.448626087,0.019555777,0.04989056,0.373397201,0.21075402,0.081421501
0.878933538,0.59395612,4.091361332,30.85857991,19.23164703,2233.447566,299.4887143,0.048819938,0.448676636,0.034016978,0.064374299,0.390320872,0.221896573,0.087945171
0.821272802,0.742761179,5.033326544,29.63162284,19.07340767,2211.377088,300.0944828,0.043138506,0.410655747,0.027468391,0.060452586,0.379068391,0.227637644,0.094031897
0.900748447,0.744103495,3.203263706,28.88541315,18.31172713,2109.472997,298.36953,0.026988357,0.514466608,0.016505336,0.047278675,0.407071661,0.214591873,0.071329364
0.872848738,0.686006731,4.383715171,29.59734192,19.21902251,2231.46304,299.4157895,0.033348622,0.481710778,0.018845522,0.053641142,0.403797785,0.224126673,0.08089562
0.914252489,0.777254101,2.756533138,28.64217996,18.60978843,2150.840866,300.1769683,0.026986041,0.485854935,0.015435166,0.046481839,0.393970135,0.218655161,0.080157389
0.865885532,0.757112537,2.544244365,27.86294784,17.48419369,2007.594378,299.5297052,0.034403129,0.450504662,0.020622716,0.053227816,0.38348301,0.218798592,0.084726439
0.841299569,0.768454385,3.458823522,30.12749974,18.58191172,2149.024414,299.195,0.038579688,0.420205469,0.022363281,0.059039063,0.386015625,0.221571094,0.083997656
0.891184012,0.713798942,3.807670426,30.54139074,18.91089215,2188.840031,299.8508609,0.031549636,0.508263636,0.017548545,0.051790727,0.426915455,0.237034182,0.085543818
0.874030812,0.696337069,4.57052706,29.70257407,19.19471996,2228.062127,299.262,0.030111241,0.437811421,0.018022122,0.049097392,0.376835342,0.208816817,0.074483633
0.901838158,0.787894996,4.775445798,29.44945246,18.8053737,2175.263118,298.7018239,0.02418337,0.47524442,0.014569383,0.044644016,0.389147724,0.207521806,0.068379662
0.873423126,0.7354323,2.559655408,28.08256183,18.65048555,2158.970684,299.7796746,0.027829359,0.448515462,0.016691542,0.045165387,0.362727534,0.198847504,0.071382303
0.898043991,0.760264364,3.750367644,29.21232896,18.66386101,2156.142951,298.6032398,0.026930642,0.485525579,0.016280708,0.047477101,0.397192124,0.213113336,0.0723364
0.873112078,0.701398616,2.968916992,28.2968014,17.46008313,2006.723906,298.6715006,0.038154576,0.492276457,0.027344333,0.057115463,0.39236128,0.215187415,0.080765088
0.835989917,0.770144702,3.796393812,29.22828165,18.30472763,2111.853432,299.1142611,0.053571565,0.461542242,0.033210458,0.071156801,0.417927614,0.255139542,0.110212714
0.865906828,0.763520051,5.732528486,28.75773635,18.16610616,2094.923607,299.2673298,0.032305004,0.483556922,0.018516005,0.052629056,0.389432518,0.215019775,0.078730181
0.83120625,0.768020048,1.901206894,30.52161764,19.73832152,2306.285337,300.2690517,0.045813341,0.445885141,0.026688503,0.063158785,0.408256616,0.245627657,0.103931887
0.852167829,0.707715078,6.14866269,29.32672492,18.7198859,2165.681459,299.3445946,0.038852184,0.486340368,0.022595034,0.059923034,0.404707471,0.229670529,0.085884184
0.878555453,0.68621703,1.281610536,31.01772484,20.43020654,2405.361759,300.0924682,0.030249322,0.477292508,0.018619322,0.048251254,0.393861254,0.214285458,0.077197559
0.867977071,0.759906578,2.936887696,27.65743044,16.9265054,1937.459432,299.1748182,0.034463423,0.435278803,0.019981264,0.052777573,0.372744911,0.213954642,0.083329251
0.875947978,0.663270073,5.92853426,29.99890485,19.59689908,2284.161451,299.4855738,0.050471911,0.471064598,0.029776369,0.066784703,0.390361451,0.220006469,0.081639365
0.854092319,0.708602367,3.949179543,29.88018583,18.56362237,2146.420301,299.0973684,0.035982544,0.446887278,0.021935799,0.056284911,0.400361243,0.225240828,0.082985503
0.891590718,0.775620797,1.718836176,28.88892055,18.41912292,2124.636286,299.9005018,0.029931996,0.480200451,0.018263632,0.047901555,0.388744367,0.212231298,0.07689279
0.921152063,0.715834337,3.418621563,28.98747034,18.0273706,2072.831497,299.0524893,0.023889777,0.484864763,0.01465126,0.042554833,0.376192091,0.197178881,0.067197598
